,merchantid,alitype,alidecription,wemname,wedate,wemethod,wetype,wedescription
523034,869451704220001,套现,套现风险（套现风险极高）,,,,,
523041,869651001040006,赌博,赌博风险（关闭支付权限）,成都市开心烧烤路边摊,2020/4/3 15:54,关闭支付权限,处理,涉嫌交易异常
523192,869651001040006,赌博,赌博风险（关闭支付权限）,成都市开心烧烤路边摊,2020/4/3 15:54,关闭支付权限,处理,涉嫌交易异常
523255,869651001040006,赌博,赌博风险（关闭支付权限）,成都市开心烧烤路边摊,2020/4/3 15:54,关闭支付权限,处理,涉嫌交易异常
523256,869651001040006,赌博,赌博风险（关闭支付权限）,成都市开心烧烤路边摊,2020/4/3 15:54,关闭支付权限,处理,涉嫌交易异常
523259,869651003010018,,,成都市果农新鲜水果,2020/4/6 1:01,关闭支付权限,处理,涉嫌交易异常
523260,869651003010018,,,成都市果农新鲜水果,2020/4/6 1:01,关闭支付权限,处理,涉嫌交易异常
523568,869451704220001,套现,套现风险（套现风险极高）,,,,,
523569,869451704220001,套现,套现风险（套现风险极高）,,,,,
523742,869451704220001,套现,套现风险（套现风险极高）,,,,,
523743,869451704220001,套现,套现风险（套现风险极高）,,,,,
523788,869290001030075,套现,套现风险（套现风险极高）,,,,,
523789,869290001030075,套现,套现风险（套现风险极高）,,,,,
523798,869451704220001,套现,套现风险（套现风险极高）,,,,,
523799,869451704220001,套现,套现风险（套现风险极高）,,,,,
523856,869290004220042,套现,套现风险（套现风险极高）,,,,,
523857,869290004220042,套现,套现风险（套现风险极高）,,,,,
523860,869451704220001,套现,套现风险（套现风险极高）,,,,,
523862,869451704220001,套现,套现风险（套现风险极高）,,,,,
523882,869290004220042,套现,套现风险（套现风险极高）,,,,,
523883,869290004220042,套现,套现风险（套现风险极高）,,,,,
523931,869290001030075,套现,套现风险（套现风险极高）,,,,,
523935,869451704220001,套现,套现风险（套现风险极高）,,,,,
523936,869451704220001,套现,套现风险（套现风险极高）,,,,,
523974,869290005020006,套现,套现风险（套现风险极高）,,,,,
523975,869290005020006,套现,套现风险（套现风险极高）,,,,,
524046,869451704220001,套现,套现风险（套现风险极高）,,,,,
524047,869451704220001,套现,套现风险（套现风险极高）,,,,,
524096,869451704220001,套现,套现风险（套现风险极高）,,,,,
524097,869451704220001,套现,套现风险（套现风险极高）,,,,,
524133,869451704220001,套现,套现风险（套现风险极高）,,,,,
524134,869451704220001,套现,套现风险（套现风险极高）,,,,,
524216,869451704220001,套现,套现风险（套现风险极高）,,,,,
524217,869451704220001,套现,套现风险（套现风险极高）,,,,,
524264,869451704220001,套现,套现风险（套现风险极高）,,,,,
524265,869451704220001,套现,套现风险（套现风险极高）,,,,,
524333,869401004220007,,,南平市泰洁干洗便利店,2020/4/2 17:06,关闭支付权限,处理,涉嫌交易异常
524347,869401004220007,,,南平市泰洁干洗便利店,2020/4/2 17:06,关闭支付权限,处理,涉嫌交易异常
524428,869451704220001,套现,套现风险（套现风险极高）,,,,,
524429,869451704220001,套现,套现风险（套现风险极高）,,,,,
524479,869451704220001,套现,套现风险（套现风险极高）,,,,,
524480,869451704220001,套现,套现风险（套现风险极高）,,,,,
524523,869451704220001,套现,套现风险（套现风险极高）,,,,,
524524,869451704220001,套现,套现风险（套现风险极高）,,,,,
524533,869451704220001,套现,套现风险（套现风险极高）,,,,,
524601,869451704220001,套现,套现风险（套现风险极高）,,,,,
524602,869451704220001,套现,套现风险（套现风险极高）,,,,,
524815,869110004190003,,,天津城区一城一梦青年之家旅馆,2020/3/24 11:07,交易拦截,拦截,涉嫌实时交易异常
524818,869401004220007,,,南平市泰洁干洗便利店,2020/4/2 17:06,关闭支付权限,处理,涉嫌交易异常
525337,869110004190003,,,天津城区一城一梦青年之家旅馆,2020/3/24 11:07,交易拦截,拦截,涉嫌实时交易异常
525338,869110004190003,,,天津城区一城一梦青年之家旅馆,2020/3/24 11:07,交易拦截,拦截,涉嫌实时交易异常
525356,869110004190003,,,天津城区一城一梦青年之家旅馆,2020/3/24 11:07,交易拦截,拦截,涉嫌实时交易异常
525357,869110004190003,,,天津城区一城一梦青年之家旅馆,2020/3/24 11:07,交易拦截,拦截,涉嫌实时交易异常
525411,869311002050003,套现,套现风险（套现风险极高）,,,,,
525412,869311002050003,套现,套现风险（套现风险极高）,,,,,
525498,869110004190003,,,天津城区一城一梦青年之家旅馆,2020/3/24 11:07,交易拦截,拦截,涉嫌实时交易异常
525499,869110004190003,,,天津城区一城一梦青年之家旅馆,2020/3/24 11:07,交易拦截,拦截,涉嫌实时交易异常
525573,869110004190003,,,天津城区一城一梦青年之家旅馆,2020/3/24 11:07,交易拦截,拦截,涉嫌实时交易异常
525574,869110004190003,,,天津城区一城一梦青年之家旅馆,2020/3/24 11:07,交易拦截,拦截,涉嫌实时交易异常
526086,869290179970003,套现,套现风险（套现风险极高）,,,,,
526087,869290179970003,套现,套现风险（套现风险极高）,,,,,
526099,869651003010018,,,成都市果农新鲜水果,2020/4/6 1:01,关闭支付权限,处理,涉嫌交易异常
526100,869651003010018,,,成都市果农新鲜水果,2020/4/6 1:01,关闭支付权限,处理,涉嫌交易异常
526101,869651003010018,,,成都市果农新鲜水果,2020/4/6 1:01,关闭支付权限,处理,涉嫌交易异常
526102,869651003010018,,,成都市果农新鲜水果,2020/4/6 1:01,关闭支付权限,处理,涉嫌交易异常
526644,869397007020001,套现,套现风险（套现风险极高）,,,,,
526645,869397007020001,套现,套现风险（套现风险极高）,,,,,
526708,869397007020001,套现,套现风险（套现风险极高）,,,,,
526709,869397007020001,套现,套现风险（套现风险极高）,,,,,
526787,869651003010007,赌博,赌博风险（关闭支付权限）,成都市个体户陈阳志新鲜水果,2020/4/3 21:21,交易拦截,拦截,涉嫌实时交易异常
526788,869651003010007,赌博,赌博风险（关闭支付权限）,成都市个体户陈阳志新鲜水果,2020/4/3 21:21,交易拦截,拦截,涉嫌实时交易异常
526789,869651003010007,赌博,赌博风险（关闭支付权限）,成都市个体户陈阳志新鲜水果,2020/4/3 21:21,交易拦截,拦截,涉嫌实时交易异常
526790,869651003010007,赌博,赌博风险（关闭支付权限）,成都市个体户陈阳志新鲜水果,2020/4/3 21:21,交易拦截,拦截,涉嫌实时交易异常
526926,869651003010018,,,成都市果农新鲜水果,2020/4/6 1:01,关闭支付权限,处理,涉嫌交易异常
526927,869651003010018,,,成都市果农新鲜水果,2020/4/6 1:01,关闭支付权限,处理,涉嫌交易异常
526948,869651001040006,赌博,赌博风险（关闭支付权限）,成都市开心烧烤路边摊,2020/4/3 15:54,关闭支付权限,处理,涉嫌交易异常
526949,869651001040006,赌博,赌博风险（关闭支付权限）,成都市开心烧烤路边摊,2020/4/3 15:54,关闭支付权限,处理,涉嫌交易异常
526958,869651001040006,赌博,赌博风险（关闭支付权限）,成都市开心烧烤路边摊,2020/4/3 15:54,关闭支付权限,处理,涉嫌交易异常
527183,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527184,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527185,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527186,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527189,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527190,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527191,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527192,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527193,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527194,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
527405,869318004050004,,,宿迁市个体户宣金闪维修,2020/4/4 20:30,交易拦截,拦截,涉嫌实时交易异常
527406,869318004050004,,,宿迁市个体户宣金闪维修,2020/4/4 20:30,交易拦截,拦截,涉嫌实时交易异常
527566,869477201030001,套现,套现风险（套现风险极高）,,,,,
527567,869477201030001,套现,套现风险（套现风险极高）,,,,,
527612,869477201030001,套现,套现风险（套现风险极高）,,,,,
527755,869318004050004,,,宿迁市个体户宣金闪维修,2020/4/4 20:30,交易拦截,拦截,涉嫌实时交易异常
527756,869318004050004,,,宿迁市个体户宣金闪维修,2020/4/4 20:30,交易拦截,拦截,涉嫌实时交易异常
527957,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
527958,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528001,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528002,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528014,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528015,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528037,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528038,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528069,869451704220001,套现,套现风险（套现风险极高）,,,,,
528070,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
528071,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
528230,869332754990001,套现,套现风险（套现风险极高）,,,,,
528231,869332754990001,套现,套现风险（套现风险极高）,,,,,
528325,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528326,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528329,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528330,869693707030001,,,重庆城区大学城南一路金科廊桥水乡三组团5号门2楼洗浴中心,2020/3/28 21:43,交易拦截,拦截,涉嫌实时交易异常
528369,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
528370,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
528371,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
528372,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
528385,869332754990001,套现,套现风险（套现风险极高）,,,,,
528386,869332754990001,套现,套现风险（套现风险极高）,,,,,
528387,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
528388,869651003010017,赌博,赌博风险（关闭支付权限）,成都市哇哈哈水果新鲜水果,2020/4/7 17:42,交易拦截,拦截,涉嫌实时交易异常
528399,869332754990001,套现,套现风险（套现风险极高）,,,,,
528400,869332754990001,套现,套现风险（套现风险极高）,,,,,
528425,869332754990001,套现,套现风险（套现风险极高）,,,,,
528426,869332754990001,套现,套现风险（套现风险极高）,,,,,
528433,869332754990001,套现,套现风险（套现风险极高）,,,,,
528434,869332754990001,套现,套现风险（套现风险极高）,,,,,
528439,869316010010003,欺诈,欺诈风险（关闭支付权限）,,,,,
528440,869316010010003,欺诈,欺诈风险（关闭支付权限）,,,,,
528448,869316010010003,欺诈,欺诈风险（关闭支付权限）,,,,,
528449,869316010010003,欺诈,欺诈风险（关闭支付权限）,,,,,
528483,869316010010003,欺诈,欺诈风险（关闭支付权限）,,,,,
528484,869316010010003,欺诈,欺诈风险（关闭支付权限）,,,,,
